Dim1,Dim2
-2.590273517278083,3.7795365521784134
0.5749450794601293,4.053597921126308
-0.20969938915739336,0.15949341286083155
-7.459497175204681,-0.7153276399387708
-4.84937188354351,-0.430232942411321
-1.0090247026768524,-0.575799140723949
-1.9621313139589673,-0.739355840085111
-0.8165095063331179,2.2177115375110206
-7.03233750086176,-2.285655354223459
-2.49467847351796,0.6801453698388445
-5.448630716932222,0.5715197972957243
-0.7185599755542932,1.2115251790141914
-0.16272830409992492,-1.0503671339600087
-1.1270785608895322,-1.6014957227061912
-1.9118102124876895,1.7794789466106837
-0.7951288091148075,-0.5035712145749088
2.9446363646834883,1.0623688141034286
1.0779060974569785,-0.12208076392467304
-0.6237698640741817,-1.7502903890991048
-1.0606172825361027,1.7261169144211408
-0.27742886307284836,-1.0004526754645642
-4.879438605421689,1.1754592090971157
-3.703304921668691,-0.9366637615366418
5.722181084507475,-1.6281347846938024
-3.639987410004122,-0.6652113285112192
-0.7637369344071676,-0.035667901873694285
0.7282021370599653,-0.9772824802719317
-1.603199439411424,-0.44346482444734836
-1.8575990309626083,2.445698680438213
2.3797300796917806,5.844434500224443
-5.1890558151001835,-2.2960962028394496
0.49553041513336554,-0.8956600449283048
2.0375645882818825,1.1969225816319033
10.190406359425195,-5.379465819873879
1.967124114171327,-1.598093128842253
1.1599447974616048,0.6523385413520075
-0.202420132610878,4.692126688178511
4.697251032702045,1.1737614621044747
2.3914628115927474,-1.2769948451218645
0.9974697869362943,-2.2515149359018136
-9.32331616181497,-1.881343411834053
4.465294196418107,3.8181976051905866
1.6962338612959782,-0.8608935816925071
-5.357570803012024,-1.3183166263880564
1.5151618518417493,-1.0594583757937384
2.4595331670487246,2.1515743461969348
2.4186278619278663,-2.084788308908295
3.0840072576224675,-0.898600019323925
-0.6320008402618256,1.2203201149695924
-4.4879423104383624,0.3099973617684828
0.8810991793050704,-2.41152704485436
-2.5340089159107833,2.300256221882964
4.541939893700079,4.111584947613111
-3.35288071331528,0.3432411469116248
1.5653991531895886,-0.998143048773997
5.610254158647046,-2.6089687050317307
9.722152151355187,-2.8098273475424165
-1.833104194055509,1.310742703100097
-5.26670570807161,0.5929569857833551
2.74379391725914,-0.3250470795250042
-2.511096058653862,-1.2269334516904369
5.960905335338696,-1.381971194748522
2.041265571594523,-3.0234535474476494
2.196457617098879,-0.1559216237108459
4.1296027061198295,-0.2152989188652538
4.510664223666491,-0.5085742551101378
0.7919959658710304,-0.6200675652126918
-4.388829236516316,-2.1259324041420764
-0.7415266891951585,-1.7993171768561245
4.205042280091329,-0.9970455800153376
-3.1368050612507723,-0.8656038798174666
-0.030068737354874236,-0.5049733536086556
0.63156770038696,3.163872990659965
-2.0249950197699498,2.163761881069978
-2.682924198777014,0.9614143086918602
2.0433578380211848,0.08071554230673303
-2.68743676067588,-0.7804556913489582
-0.062218319817489966,-0.8992518748047063
-0.755524826380318,-0.24717487169807967
0.7558963383648183,-2.5200552465578627
1.3123787231496533,0.646302943899094
0.106696687254437,0.2935629651581371
1.2070072463230972,-1.7746895706780395
-5.971632923420872,-0.21919111573675612
-3.71154072583471,1.4374379420889616
4.495134952251353,3.0567982213944243
1.175280997420317,-1.649878257481688
3.3089608649223003,0.9471144969998722
-0.28332001222114495,-1.868206587865967
4.51345513373998,1.4274334723864857
1.0080740449825478,0.9778239254688874
4.966722166436761,0.7571185932176088
-1.2302643832739373,1.8152910144562935
-0.6625354590548742,0.8777928750491449
3.222093541552694,1.642835335778068
-1.1625230280035483,-1.0428734676152371
-4.365411024430861,1.9285986391292251
-6.333570262917647,-2.049035839839981
0.32282351912619806,-2.2995385747671264
-4.20220298546614,-0.8766614560348833
5.11682303901802,0.4566700294908
-4.095458307599462,0.3678405481764367
1.9038639872469125,0.9122474547353742
3.86284666698456,1.0845870252328271
2.2438283497400464,0.6472545455231136
6.267492667693105,1.4679719049674393
-2.136409716213257,1.8500739698161757
-7.182913890624568,-2.0541419055127794
-7.2118955529508,-1.4009221566844472
-5.458487710090387,-2.146218372445973
-2.016715994300495,0.4005334338646921
-3.72468222261652,-1.2330298573614047
-4.440431639764315,0.7105761289490853
-2.0644520433843705,0.6155595278362395
5.491162145542845,0.8929401865288749
1.8807358137983432,0.4567185219628211
4.039382493456116,0.6103433048789874
-0.9291499315227351,-1.3549892205714422
4.609307983041394,-2.4157141421821016
-0.05480829606898525,1.341343173541452
-5.9867725587162886,4.906688614085724
-2.4513879316575014,1.646431518079405
-4.444069044065511,-1.5074845296142516
-2.505058703104066,-2.17079707251714
-2.7692438234007626,0.6736434789759214
-3.0888299919769344,0.9809715880623313
-0.04685503883134383,0.18255393476008072
-0.7608404170806465,-0.06566640218635483
-0.06355320569662262,-0.27927418994833203
-0.5773155074440484,-1.6213574852464787
-0.9731418686518619,-4.354298662466069
-1.3046745826117425,-0.755962175263619
-0.20873216305785,0.5716481465932451
-3.081217844222612,-1.0534364764185626
-4.242930212384695,-1.3031439431173681
-2.044630714295805,-1.4836081299459223
-0.24922590251211124,-3.895349546624226
-1.1926865060479714,-0.16214094601168563
-0.39427462975544053,-0.4697760765334797
-5.692745678159415,-1.8372688109815414
-1.236085049933292,0.7084892656956148
-0.923015585045639,0.8038582484240763
0.8461378489511611,1.2974085088193288
-5.460461660334559,1.9137218793956654
1.8787022496345571,-0.22508288774624047
7.4190917151250275,-2.5940020471131633
3.325792825605794,-2.349653050021607
-5.477856232701945,-0.9592450924891575
1.9321734968348305,-0.2257799684146587
-1.9319027854322481,-0.5370270535145825
1.13155419111916,1.3538890159190615
-2.7936480948568634,-1.3604233224678175
8.230143021752347,-0.44136797676735223
0.5394617450597342,3.364601780184015
-3.219629878695323,0.14510172346291683
-2.5031874195064683,-3.1407747279523672
-2.3699527030412475,4.193691950841438
-0.645449305130346,-1.0843669630501116
-3.009722119386324,-0.4458617235265612
0.49645292293196264,0.2674405037045577
-2.9213900700651596,1.038632042993869
-3.332124525590044,-1.2439038614748235
1.7964397881606524,0.2445469777340944
1.4155957259838736,2.0017937811310245
1.6434441183877104,-1.3697269775637617
5.740137558338404,5.008849010459287
1.0228940864903233,0.2228777433562346
-0.04552786171741085,-0.44230150065923657
1.9829392214325214,-1.3363783502777347
7.32563609823535,-0.7170441734967183
7.214277184420152,1.1411646965756208
-1.5326386455423124,-0.1526144727490204
6.352836045588669,2.1961017933570095
5.864638360017146,0.8676693430768846
-1.5582403750885834,-2.4621764689515957
0.41590056703798206,-1.024737921425188
-3.1691899650057875,0.7308114230110422
1.1774175822375217,0.24395958260508357
7.253585120290593,-0.29678262705807706
3.2857189517107432,-3.020155324394279
-0.9612495381691276,0.7837952924779092
3.350448011473557,3.2848194687271097
3.866005505940144,-0.16350030495528337
-1.528612086664293,1.78900112481168
-2.2644604033304767,0.5696780120625748
3.6804149687302217,-1.0040502531516893
3.397907795674212,0.0004509857636050024
3.6245145450089544,0.1024868024366544
0.7441956133622241,-0.1294400573956651
-2.131018524913021,1.2796006716728565
-0.021541981162023646,-0.9314040060355746
-5.3046528686946415,1.800395311032194
-1.8965706189045595,2.0805600901969536
-4.676997037864128,0.015119221558721196
4.681306461417867,-1.95009047342818
-3.2755786256342794,0.8995604352869195
-3.202305716783231,0.18959214128713686
3.2454605680893405,-3.436862148658308
2.8041418171957693,1.3045955601789108
8.504731197155897,1.1894764391453398
2.675186437891211,2.1606945427184683
-1.3321474587032782,-1.630139615721162
1.845180008578864,-1.202492908263599
